PostalCode,PostalCode Lat,PostalCode Long,Borough,Venue,Venue Lat,Venue Long,Venue Category
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Booster Juice,43.64322536,-79.3812383,Smoothie Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Ray Bay,43.642323,-79.38593,Aquarium
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Harbour Sixty Steakhouse,43.64222021431867,-79.37794459004243,Steakhouse
M5J,43.6408157,-79.38175229999999,Downtown Toronto,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,The Rec Room,43.641109851662456,-79.38676279808568,Bar
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Panago,43.64251764051932,-79.38359138522554,Pizza Place
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.643416968242754,-79.38089063422369,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Dangerous Lagoon,43.64233,-79.385925,Aquarium
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,InterContinental Toronto Centre,43.6441772,-79.3854425,Hotel
M5J,43.6408157,-79.38175229999999,Downtown Toronto,McCafé,43.644490691919735,-79.38110912246584,Café
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Tim Hortons,43.6387035,-79.3862146,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Canadian Waters,43.642277,-79.38588,Aquarium
M5J,43.6408157,-79.38175229999999,Downtown Toronto,WVRST,43.644895,-79.382196,Beer Bar
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Corks,43.64249338656422,-79.38154042927468,Bar
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Subway,43.63946501862797,-79.38353346795704,Sandwich Place
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Sushi Shop,43.64326409734469,-79.38117413882074,Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.63989328320199,-79.38100232755777,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Radisson Admiral Hotel Toronto-Harbourfront,43.638701517346064,-79.38574102586699,Hotel
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Toronto Railway Museum,43.641371,-79.386051,History Museum
M5J,43.6408157,-79.38175229999999,Downtown Toronto,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Rainbow Reef,43.64226,-79.385994,Aquarium
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
M5J,43.6408157,-79.38175229999999,Downtown Toronto,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Pizzaiolo,43.63911334934392,-79.38726583483393,Pizza Place
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.64248403759282,-79.38137332505133,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Starbucks,43.64116976526963,-79.37815858466746,Coffee Shop
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
M5J,43.6408157,-79.38175229999999,Downtown Toronto,Thai Express,43.642641719286054,-79.38337455637549,Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Maman,43.64830873804684,-79.38225333898805,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,King Taps,43.648475974183,-79.38205778358744,Gastropub
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Bardi's Steak House,43.64622,-79.383074,Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,WVRST,43.644895,-79.382196,Beer Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Soup Nutsy,43.64799973583649,-79.38051792697051,Soup Place
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Loose Moose Tap & Grill,43.64528061938072,-79.38396600831251,Sports Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Marché Restaurant,43.64723237089591,-79.37759119081164,Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Dineen Coffee,43.650497,-79.378765,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Café Plenty,43.6491179354577,-79.37831288380438,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
M5K,43.6471768,-79.38157640000001,Downtown Toronto,McCafé,43.644490691919735,-79.38110912246584,Café
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Jump,43.64814738516352,-79.37875242540652,American Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Scaddabush,43.6447367776608,-79.38535477982775,Italian Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,iQ Food Co,43.642851,-79.382081,Salad Place
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
M5K,43.6471768,-79.38157640000001,Downtown Toronto,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,TELUS Store,43.64331243103257,-79.38099939294844,Office
M5K,43.6471768,-79.38157640000001,Downtown Toronto,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Le Germain Hotel Toronto Maple Leaf Square,43.64312502979691,-79.38091770864038,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Spa My Blend by Clarins,43.645359,-79.387128,Spa
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
M5K,43.6471768,-79.38157640000001,Downtown Toronto,InterContinental Toronto Centre,43.6441772,-79.3854425,Hotel
M5K,43.6471768,-79.38157640000001,Downtown Toronto,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Starbucks,43.646205403929564,-79.38638518330215,Coffee Shop
M5K,43.6471768,-79.38157640000001,Downtown Toronto,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Maman,43.64830873804684,-79.38225333898805,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5L,43.6481985,-79.37981690000001,Downtown Toronto,King Taps,43.648475974183,-79.38205778358744,Gastropub
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Dineen Coffee,43.650497,-79.378765,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
M5L,43.6481985,-79.37981690000001,Downtown Toronto,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Café Plenty,43.6491179354577,-79.37831288380438,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Marché Restaurant,43.64723237089591,-79.37759119081164,Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Bymark,43.647217284018005,-79.38125188166379,Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
M5L,43.6481985,-79.37981690000001,Downtown Toronto,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
M5L,43.6481985,-79.37981690000001,Downtown Toronto,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
M5L,43.6481985,-79.37981690000001,Downtown Toronto,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
M5L,43.6481985,-79.37981690000001,Downtown Toronto,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Jump,43.64814738516352,-79.37875242540652,American Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Soup Nutsy,43.64799973583649,-79.38051792697051,Soup Place
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
M5L,43.6481985,-79.37981690000001,Downtown Toronto,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
M5L,43.6481985,-79.37981690000001,Downtown Toronto,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
M5L,43.6481985,-79.37981690000001,Downtown Toronto,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
